Mission1,missionLast,Crew,pirateId,missionCount,missionHours,pirateLevel,age,Occupation,dayOrNight,crewSatisfactionAvg,State,crewmemberDied
14641,15428,2,413,26,153,2,23,Student,night_shift,88,kentucky,0
14641,16981,2,414,78,468,NA,51,Working,night_shift,85,louisiana,0
14641,17050,2,415,80,478,4,46,Working,day_shift,36,ia,0
14641,17693,2,416,101,610,5,36,Working,night_shift,88,rhode island,0
14641,16215,2,417,52,308,4,23,Student,night_shift,9,id,0
14641,17456,2,418,96,579,5,33,Working,NA,89,rhode island,0
14641,17243,2,419,87,525,5,20,Student,night_shift,5,la,0
14641,17673,2,420,100,601,5,47,Retired,day_shift,94,north dakota,0
14641,18488,2,421,128,773,6,23,Student,night_shift,93,utah,0
14641,16993,2,422,77,465,4,54,NA,night_shift,95,nm,0
14641,18215,NA,423,121,725,6,23,Working,NA,96,massachusetts,0
14641,18486,2,424,129,771,6,29,Working,day_shift,92,south dakota,0
14641,18116,2,425,115,685,5,68,Retired,day_shift,NA,california,0
14641,16415,2,426,57,341,4,21,NA,night_shift,89,oh,0
14641,17431,2,427,95,572,NA,63,Working,night_shift,88,texas,0
14641,17333,2,428,88,526,5,19,Student,night_shift,90,west virginia,0
14641,15346,2,429,25,NA,2,72,Working,night_shift,90,new mexico,1
14641,15216,2,430,18,113,2,75,Working,night_shift,88,arkansas,0
14641,15949,2,431,46,271,3,40,Working,day_shift,96,kansas,0
14641,15290,2,432,23,141,2,19,Student,night_shift,3,NA,0
14641,15478,2,433,29,174,NA,63,Working,night_shift,96,tn,1
14641,16461,2,434,63,379,4,29,Working,day_shift,14,ar,0
14641,14987,2,435,11,65,2,36,Working,day_shift,94,ny,0
14641,17197,2,436,83,499,5,50,Working,day_shift,100,pa,0
14641,15388,2,437,25,154,2,74,Retired,NA,26,nm,0
14641,17511,2,438,96,579,5,20,Student,day_shift,52,wv,0
14641,16828,2,439,74,445,4,34,Working,either_shift,92,idaho,0
14641,14802,2,440,7,37,1,28,Working,night_shift,26,md,0
14641,18002,2,441,114,679,5,50,Working,either_shift,98,west virginia,0
14641,15621,2,442,34,207,3,46,Student,night_shift,100,fl,0
14641,17175,2,443,82,487,5,22,Working,night_shift,100,arkansas,0
14641,14943,2,444,12,74,2,54,Other,night_shift,87,co,0
14641,17246,2,445,89,535,5,52,Working,night_shift,85,vt,0
14641,16515,2,446,61,368,4,21,Student,day_shift,18,mo,0
14641,18106,2,447,114,NA,5,37,Working,night_shift,87,texas,0
14641,18011,2,448,112,672,5,57,Working,night_shift,25,ohio,0
14641,15263,2,449,20,124,2,23,Working,day_shift,89,ma,0
14641,18419,2,450,126,755,6,23,Working,either_shift,93,tennessee,0
14641,14784,2,451,7,41,1,29,Working,NA,91,indiana,0
14641,15195,2,452,19,111,2,50,Retired,either_shift,95,nebraska,0
14641,16312,2,453,57,338,4,46,Student,night_shift,86,in,1
14641,18011,2,454,113,NA,5,28,Student,day_shift,90,alaska,0
14641,15843,2,455,42,247,3,32,Working,night_shift,12,colorado,0
14669,16595,3,456,64,381,4,35,Working,night_shift,87,tx,0
14669,17970,3,457,110,664,5,22,Other,night_shift,99,al,0
14669,14784,3,458,5,31,1,60,Student,night_shift,93,ne,0
14669,18277,3,459,118,NA,5,59,Working,day_shift,100,north dakota,0
14669,17871,NA,460,107,645,5,20,NA,night_shift,92,mi,0
14669,16069,3,461,49,298,3,18,Student,NA,89,district of columbia,0
14669,16012,3,462,47,282,3,55,Working,day_shift,34,ar,0
14669,15173,3,463,15,95,2,25,Working,night_shift,NA,hawaii,0
14669,17641,3,464,97,584,5,75,Retired,either_shift,93,michigan,0
14669,16050,3,465,44,262,3,28,NA,night_shift,35,south dakota,0
14669,17774,3,466,104,627,5,22,Working,NA,87,maine,0
14669,17240,3,467,88,526,5,34,Student,day_shift,62,mi,0
14669,15733,3,468,35,214,3,30,Working,day_shift,43,mt,0
14669,17748,3,469,101,603,5,22,Working,day_shift,95,hawaii,0
14669,17857,3,470,108,644,5,18,Working,night_shift,90,ia,0
14669,18066,3,471,111,664,5,19,Student,night_shift,86,new mexico,0
14669,16887,3,472,73,434,4,55,NA,day_shift,55,new jersey,0
14669,16055,3,473,45,271,3,26,Working,NA,100,NA,0
14669,15083,3,474,12,70,2,74,Retired,day_shift,93,rhode island,0
14669,16949,3,475,77,460,4,20,Student,either_shift,96,sc,0
14669,18248,3,476,119,719,NA,42,Working,day_shift,86,pennsylvania,0
14669,16496,3,477,62,368,4,22,NA,night_shift,95,south carolina,0
14669,18449,3,478,127,763,6,37,Working,either_shift,87,nv,0
14669,15465,3,479,27,164,2,63,Working,night_shift,98,mi,0
14669,14739,3,480,0,1,1,27,Working,night_shift,85,georgia,0
14669,17255,3,481,85,508,5,27,Working,night_shift,78,wi,0
14669,16932,3,482,75,453,4,44,Working,night_shift,87,vermont,0
14669,17287,3,483,86,520,5,19,Student,night_shift,95,nm,0
14669,15477,3,484,26,157,2,18,Student,night_shift,11,ri,0
14669,15116,3,485,NA,94,2,72,Working,night_shift,100,nebraska,0
14669,16258,3,486,54,324,4,28,Working,night_shift,42,minnesota,0
14669,18115,3,487,116,692,5,NA,Other,day_shift,91,wyoming,1
14669,17851,3,488,106,634,5,68,Working,night_shift,84,delaware,0
14669,16547,3,489,61,371,NA,61,Retired,NA,94,minnesota,1
14669,16260,3,490,52,313,4,55,Working,day_shift,99,wv,0
14669,17930,3,491,107,642,5,27,Working,night_shift,98,new mexico,0
14669,18226,3,492,121,723,6,21,Working,NA,100,west virginia,0
14669,17020,3,493,80,485,4,44,Working,night_shift,91,me,0
14669,17226,3,494,87,525,5,35,Working,either_shift,94,iowa,0
14669,14813,3,495,3,14,1,29,Other,NA,100,me,0
14669,16488,3,496,60,359,4,NA,Working,either_shift,41,district of columbia,0
14669,16463,3,497,59,357,4,54,Working,night_shift,90,louisiana,1
14669,16334,3,498,58,349,4,18,Student,NA,95,hi,0
14669,18339,3,499,122,730,6,25,Working,night_shift,95,minnesota,0
14669,16968,3,500,79,469,4,23,Working,night_shift,97,north dakota,0
14669,17041,3,501,77,464,4,30,Working,NA,56,delaware,0
14669,15778,3,502,38,225,3,49,Working,night_shift,87,il,0
14669,16825,3,503,72,437,4,55,Working,night_shift,100,il,0
14669,15198,3,504,16,93,2,36,Working,NA,94,michigan,0
14669,15100,3,505,12,70,2,55,Working,night_shift,86,fl,0
14669,17231,3,506,85,514,NA,20,Student,NA,70,al,0
14669,15712,3,507,34,200,3,71,Retired,day_shift,86,alaska,0
14669,18440,3,508,125,754,6,61,Working,NA,35,ny,0
14669,15939,3,509,42,251,3,29,Working,night_shift,89,arizona,0
14669,17214,3,510,87,525,5,43,Working,night_shift,40,NA,1
14669,15128,3,511,15,94,2,28,Working,night_shift,92,fl,0
14669,16647,3,512,64,380,4,19,Student,night_shift,96,oklahoma,0
14669,17589,3,513,95,565,5,19,Working,night_shift,0,md,0
14669,15441,3,514,26,158,2,68,Retired,day_shift,93,maryland,0
14669,17969,3,515,109,653,5,42,Working,day_shift,76,ny,0
14669,17182,3,516,82,495,5,28,Working,night_shift,91,minnesota,0
14669,18380,3,517,122,NA,6,50,NA,night_shift,90,ne,0
14669,14773,3,518,3,18,1,57,Working,night_shift,98,la,0
14669,14723,3,519,4,24,1,52,Working,day_shift,91,nevada,0
14669,14987,3,520,9,50,1,44,Working,night_shift,59,wy,0
14669,14945,3,521,7,43,1,31,Working,NA,49,nv,0
14669,17755,3,522,103,616,5,28,Working,day_shift,77,ny,0
14669,15146,3,523,15,93,2,25,Working,day_shift,3,az,0
14669,18099,3,524,114,680,5,31,Working,night_shift,94,NA,0
14669,18105,3,525,117,697,5,56,Working,day_shift,66,utah,0
14669,18483,3,526,128,763,6,26,Working,either_shift,100,oregon,0
14669,14932,3,527,7,45,1,36,Working,night_shift,37,new jersey,0
14669,17176,3,528,86,513,5,22,Working,either_shift,65,sc,0
14669,18440,3,529,124,743,6,28,Working,day_shift,90,north dakota,0
14669,17310,3,530,86,518,5,18,Other,night_shift,93,oklahoma,0
14669,17500,3,531,95,572,NA,28,Student,night_shift,97,arkansas,0
14669,15215,3,532,17,104,2,22,Working,night_shift,85,sd,0
14669,17948,3,533,107,640,5,54,Working,night_shift,96,mo,0
NA,16530,3,534,64,389,4,29,Student,night_shift,99,sc,0
14669,14978,3,535,11,64,2,35,Working,night_shift,100,alaska,0
14669,15104,3,536,15,90,2,25,Working,day_shift,94,NA,0
14669,14844,3,537,8,45,1,44,Student,night_shift,NA,oregon,0
14669,14840,3,538,5,29,1,62,Other,night_shift,90,oklahoma,0
14669,15041,3,539,11,66,2,30,Other,night_shift,91,hi,0
14669,15505,3,540,27,NA,2,20,Student,night_shift,95,vermont,0
14669,18470,3,541,129,772,6,70,Working,either_shift,100,nh,0
14669,18432,3,542,124,739,6,36,NA,night_shift,98,pennsylvania,0
14669,17709,3,543,99,599,NA,46,Working,night_shift,11,new hampshire,1
14669,17304,3,544,89,538,5,37,Working,night_shift,85,wa,0
14669,16522,3,545,60,364,4,24,Working,night_shift,97,pa,0
14669,16825,3,546,72,436,4,43,Other,night_shift,97,az,0
14669,16384,3,547,58,351,4,71,Retired,day_shift,97,alaska,0
14669,14884,3,548,5,29,1,75,Retired,day_shift,87,michigan,0
14669,14721,3,549,4,21,1,37,Other,night_shift,NA,alaska,0
14669,16300,3,550,54,326,4,26,Working,night_shift,86,florida,0
14669,16662,3,551,66,395,4,38,Working,either_shift,86,wi,0
14669,15809,3,552,38,233,3,56,Working,day_shift,2,ne,0
14669,17406,3,553,92,552,5,24,Working,night_shift,87,ky,0
14669,14999,3,554,13,82,2,23,Working,night_shift,94,md,0
14669,15431,3,555,27,162,2,57,NA,day_shift,95,fl,0
14669,15015,3,556,10,60,1,28,Working,night_shift,92,ne,0
14669,17441,3,557,92,552,5,26,Working,night_shift,86,ok,0
14669,15935,3,558,NA,237,3,50,Student,night_shift,100,wyoming,0
14669,14764,3,559,3,22,1,18,Student,night_shift,89,north dakota,0
14669,16650,3,560,68,405,4,35,Working,night_shift,88,missouri,0
14669,16797,3,561,70,425,4,41,Working,night_shift,88,texas,0
14669,16192,3,562,50,302,3,56,Working,night_shift,51,ks,0
14669,18234,3,563,120,725,5,18,Working,night_shift,94,new mexico,1
14669,15113,3,564,15,86,2,20,Student,NA,89,ar,1
14669,18465,3,565,126,751,6,25,Working,day_shift,93,mo,0
14669,17251,3,566,84,499,5,69,Working,night_shift,87,ohio,0
14669,16038,NA,567,45,274,3,28,Working,day_shift,97,ia,0
14669,17216,3,568,87,517,5,24,Working,either_shift,67,south dakota,0
14669,18298,3,569,120,719,5,23,Working,night_shift,100,missouri,0
14669,17174,3,570,84,505,5,62,Other,day_shift,NA,ky,0
14669,18438,3,571,127,766,6,60,Working,night_shift,100,hi,0
14669,18230,3,572,117,707,5,49,Working,night_shift,NA,oregon,0
14669,14978,NA,573,10,64,1,20,Student,day_shift,93,nevada,0
14669,14866,3,574,5,33,1,62,Working,day_shift,100,georgia,0
NA,14773,3,575,3,22,1,18,Student,night_shift,NA,florida,0
14669,17241,3,576,87,520,NA,54,Working,day_shift,89,nevada,0
14669,18161,3,577,117,706,5,29,Other,night_shift,92,nh,0
14669,17243,3,578,87,527,5,56,Working,either_shift,13,me,0
14669,15485,3,579,26,155,2,23,Working,NA,86,nebraska,0
14669,15637,3,580,30,183,2,73,Retired,either_shift,96,tn,0
14669,17060,3,581,80,481,4,33,Working,night_shift,NA,ms,0
14669,15626,NA,582,31,NA,3,24,Student,night_shift,44,NA,0
NA,18093,3,583,116,699,5,62,Working,night_shift,97,sd,0
14669,18438,3,584,125,749,6,52,Working,night_shift,97,pennsylvania,0
14669,15753,3,585,37,227,3,18,Student,night_shift,22,tn,0
14669,17313,3,586,87,525,5,29,Working,day_shift,98,wy,0
14669,16830,3,587,71,422,4,18,Student,night_shift,91,vermont,0
14669,17267,3,588,88,527,5,23,Working,night_shift,98,pennsylvania,0
14669,18019,3,589,113,677,5,52,Working,day_shift,95,ca,0
14669,15434,3,590,26,156,2,23,Working,day_shift,92,alaska,0
14669,16110,3,591,46,278,3,66,Retired,day_shift,68,wv,0
14669,15767,3,592,37,227,3,20,Working,night_shift,91,pa,0
14669,17110,3,593,82,492,5,28,Working,either_shift,96,vt,0
14669,17579,3,594,95,568,5,67,Retired,day_shift,54,or,0
14669,15442,3,595,26,159,2,44,Working,day_shift,86,montana,0
14669,17009,3,596,80,485,4,50,Working,night_shift,99,ma,0
14669,16213,3,597,50,299,4,21,Other,day_shift,91,kentucky,0
14669,14925,3,598,9,59,1,38,Working,either_shift,89,or,0
14669,18443,3,599,125,749,6,22,Working,night_shift,86,ms,0
14669,16158,3,600,48,288,3,72,Retired,NA,92,nm,0
14669,17923,3,601,109,658,5,18,Student,night_shift,46,vt,0
14669,14805,3,602,4,27,1,67,NA,either_shift,81,ak,0
14669,16140,3,603,50,298,3,22,NA,day_shift,15,delaware,0
14669,15223,3,604,17,106,2,57,Working,NA,77,tn,0
14669,17298,3,605,86,517,NA,34,Working,night_shift,90,arizona,0
14669,16486,3,606,60,356,4,29,Other,night_shift,95,ct,0
14669,15409,3,607,25,145,3,54,Working,night_shift,92,id,0
14669,16818,3,608,71,424,4,53,Other,either_shift,93,massachusetts,0
14669,17862,3,609,108,650,5,27,Working,night_shift,94,michigan,0
14669,NA,3,610,23,136,NA,46,Working,night_shift,92,new jersey,0
14669,16452,3,611,61,362,NA,18,Student,night_shift,89,california,0
14669,17295,3,612,90,540,5,33,Other,night_shift,38,mt,0
14669,14777,3,613,3,23,1,58,Working,night_shift,47,kansas,0
14669,16808,3,614,71,427,4,34,Working,day_shift,93,ms,0
14669,15481,NA,615,29,175,2,48,Student,NA,65,hi,0
14669,16113,3,616,46,271,3,30,Working,night_shift,90,NA,0
14669,17804,3,617,104,629,5,37,Other,NA,92,new york,0
14669,15900,3,618,41,241,3,24,Working,either_shift,88,nd,0
14669,15328,3,619,20,120,2,23,Working,night_shift,49,ct,0
14669,15996,3,620,45,265,3,66,Student,either_shift,NA,georgia,0
14669,16877,3,621,73,437,4,28,Working,night_shift,90,mi,1
14669,15138,3,622,16,93,2,22,Working,night_shift,11,nm,0
14669,18408,3,623,123,734,6,20,Working,night_shift,13,massachusetts,0
14669,16514,3,624,61,364,4,40,NA,day_shift,100,me,0
14669,15912,3,625,42,248,3,28,Working,night_shift,NA,illinois,0
14669,17556,3,626,95,569,5,62,Working,night_shift,96,oregon,0
14669,16312,3,627,57,344,4,44,Working,night_shift,62,iowa,0
14669,15773,3,628,NA,229,3,23,Working,NA,89,vt,0
14669,16659,3,629,67,406,4,27,Working,night_shift,91,ga,0
14669,18451,3,630,127,765,6,25,Working,day_shift,93,south dakota,0
14669,17372,NA,631,91,550,5,28,Working,either_shift,100,mn,0
14669,18283,3,632,120,720,5,28,Working,night_shift,68,ohio,1
14669,18000,3,633,110,662,5,60,Working,night_shift,95,south dakota,0
14669,14894,3,634,7,40,1,45,Working,either_shift,NA,tn,0
14669,16116,3,635,48,291,3,42,Working,night_shift,92,nd,0
14669,17617,3,636,96,572,5,47,Working,NA,86,ar,0
14669,15060,3,637,11,70,2,29,NA,day_shift,68,rhode island,0
14669,16957,3,638,78,NA,4,26,Working,night_shift,16,idaho,0
14669,15233,3,639,18,109,2,19,Other,night_shift,91,alaska,0
14669,17709,3,640,102,608,5,19,Student,night_shift,84,kansas,0
14669,16686,3,641,66,395,4,20,Student,night_shift,95,tn,1
14669,15945,3,642,41,243,NA,28,Working,day_shift,10,oregon,0
14669,17282,3,643,89,534,5,30,Working,night_shift,98,delaware,0
14669,17512,3,644,95,569,5,63,Retired,day_shift,90,va,0
14669,16534,3,645,61,364,4,19,Student,night_shift,15,sd,0
14669,16584,3,646,63,373,4,18,Student,night_shift,90,iowa,0
14669,18004,3,647,111,661,5,71,Retired,day_shift,87,ak,0
14669,17923,3,648,110,658,5,42,Working,night_shift,88,minnesota,0
14669,16021,3,649,43,259,3,33,Working,night_shift,98,dc,1
14669,NA,3,650,51,308,4,19,Working,night_shift,96,pennsylvania,0
14669,17628,3,651,101,607,5,43,Working,either_shift,89,vermont,0
14669,16917,3,652,75,NA,4,22,Working,night_shift,88,NA,0
14669,15534,3,653,31,182,3,18,Student,night_shift,100,new mexico,1
14669,18046,3,654,111,664,5,38,Working,NA,89,tx,0
14669,15718,3,655,33,203,3,45,Retired,either_shift,88,fl,0
14669,15491,3,656,27,164,2,32,NA,night_shift,85,mississippi,0
14669,17835,3,657,107,645,5,29,Working,day_shift,38,ia,0
14669,18134,3,658,118,708,5,21,Working,night_shift,NA,ar,0
14669,18470,3,659,127,759,6,18,Student,night_shift,96,canada,0
14669,17580,3,660,95,573,5,20,Student,night_shift,94,ca,1
14669,15607,3,661,29,170,2,28,Student,night_shift,5,la,0
14669,16755,3,662,70,417,4,27,Working,night_shift,88,sd,0
14669,16547,3,663,65,392,4,75,Retired,either_shift,21,indiana,0
14669,16386,3,664,55,329,4,59,Working,night_shift,98,massachusetts,0
14669,16408,3,665,56,341,4,28,Working,night_shift,95,la,0
14669,15556,3,666,32,195,3,24,Working,night_shift,11,or,0
14669,16630,3,667,65,389,4,69,Retired,day_shift,99,illinois,0
14669,14878,3,668,8,43,1,35,Working,night_shift,95,or,0
14669,16190,3,669,53,313,4,47,Working,night_shift,80,missouri,0
14669,16693,3,670,66,397,4,NA,Working,NA,100,hawaii,0
14669,16956,3,671,75,449,4,54,Working,day_shift,88,kansas,0
14669,16069,3,672,49,293,3,71,Other,day_shift,78,michigan,0
14669,16602,3,673,65,391,4,20,Student,day_shift,54,idaho,0
14669,14819,3,674,5,26,1,27,Working,night_shift,91,rhode island,0
14669,17971,3,675,112,670,5,61,Working,day_shift,86,pa,0
14669,16312,3,676,56,338,4,28,Working,day_shift,88,north dakota,0
14669,15869,3,677,40,245,3,54,Retired,day_shift,98,idaho,0
14669,15558,3,678,32,196,3,38,Other,night_shift,88,de,0
14669,15863,3,679,41,249,4,26,Working,day_shift,94,maryland,0
14669,NA,3,680,5,35,1,68,NA,day_shift,25,ga,0
14669,15225,3,681,18,113,2,75,NA,day_shift,100,ia,0
14669,16261,3,682,51,310,4,20,Other,night_shift,100,me,0
14669,16107,3,683,49,291,3,31,Student,night_shift,88,idaho,0
14669,17614,3,684,100,605,5,74,Student,night_shift,35,new hampshire,0
14669,14845,3,685,4,27,1,65,Retired,either_shift,76,kentucky,0
14669,14965,3,686,12,72,NA,20,Student,night_shift,28,nevada,0
14669,14783,3,687,2,11,1,55,Working,night_shift,88,NA,0
14669,16267,NA,688,51,309,4,43,Working,night_shift,47,indiana,0
14669,18348,3,689,123,740,6,NA,Working,NA,95,va,0
14669,15428,3,690,25,145,2,30,Working,day_shift,98,sd,0
14669,17241,3,691,84,503,5,23,Working,NA,98,az,0
14669,14755,3,692,2,12,2,30,Working,night_shift,90,la,0
14669,17519,3,693,95,573,5,53,Working,night_shift,100,ks,0
14669,17056,3,694,79,477,4,50,Working,night_shift,39,wv,0
14700,18402,4,695,123,742,6,50,Working,night_shift,97,missouri,0
14700,18020,4,696,112,673,5,56,NA,NA,93,la,1
14700,14885,4,697,6,36,1,18,Working,night_shift,92,ohio,0
14700,15524,4,698,27,157,2,21,NA,night_shift,30,pa,0
14700,16966,4,699,77,459,4,27,Working,night_shift,98,arizona,0
14700,18218,4,700,118,NA,5,37,Working,night_shift,100,mo,0
14700,15103,4,701,13,83,2,18,Working,day_shift,89,north dakota,0
14700,17488,4,702,92,556,5,39,Working,either_shift,69,kansas,0
14700,16282,4,703,54,326,4,30,Working,night_shift,NA,ne,0
14700,15976,4,704,45,268,3,45,Other,NA,98,va,0
14700,15254,4,705,18,113,2,18,Student,night_shift,98,vermont,0
14700,17841,4,706,107,647,5,50,Working,night_shift,87,idaho,0
14700,16537,4,707,62,375,4,29,Working,day_shift,89,ri,0
14700,15163,4,708,15,86,NA,35,Working,day_shift,100,montana,1
14700,18206,4,709,117,700,5,73,Working,day_shift,77,wa,0
14700,15755,4,710,34,206,3,47,Other,night_shift,NA,mo,0
14700,18069,4,711,113,674,5,42,Working,night_shift,100,or,0
14700,18437,4,712,124,NA,6,46,Retired,day_shift,96,nv,0
14700,14979,4,713,8,50,1,30,Student,day_shift,88,louisiana,0
14700,17199,4,714,82,489,5,72,Working,night_shift,16,pennsylvania,0
14700,17648,4,715,99,595,5,29,Working,night_shift,NA,mt,0
14700,14821,4,716,5,35,1,20,Student,day_shift,19,wy,0
14700,15330,4,717,23,143,2,36,Student,day_shift,89,kentucky,0
14700,17951,4,718,109,655,5,30,Working,night_shift,94,nv,0
14700,17767,4,719,103,617,5,28,Student,night_shift,94,NA,0
14700,17674,4,720,99,592,5,21,Student,NA,95,north carolina,1
14700,16722,4,721,68,404,4,28,Working,night_shift,NA,NA,0
14700,16500,4,722,61,364,4,71,Retired,day_shift,90,nevada,0
14700,17031,4,723,79,471,4,50,Working,NA,24,nj,0
14700,18216,4,724,118,709,5,25,Student,NA,24,michigan,0
14700,18295,4,725,122,735,6,64,Retired,day_shift,96,ks,0
14700,17310,4,726,88,531,5,46,Working,night_shift,98,NA,0
14700,14801,4,727,3,21,1,20,Student,day_shift,92,minnesota,0
14700,15292,4,728,18,112,2,52,Working,NA,44,minnesota,0
14700,16784,4,729,69,410,4,53,Working,day_shift,NA,mo,0
14700,14747,NA,730,3,19,1,25,Other,night_shift,95,kentucky,0
14700,14982,4,731,7,47,1,46,Other,day_shift,50,wyoming,0
14700,16789,4,732,72,430,4,20,Student,night_shift,97,rhode island,0
14700,16915,4,733,75,450,4,66,Working,day_shift,91,vermont,0
14700,16978,4,734,76,454,4,55,Working,night_shift,89,new hampshire,0
14700,16395,4,735,56,335,NA,59,Working,night_shift,96,alabama,0
14700,18240,4,736,119,NA,5,30,NA,night_shift,93,connecticut,0
14700,17911,4,737,105,625,5,22,Working,night_shift,89,vt,0
14700,18210,4,738,117,701,5,26,Working,night_shift,86,il,0
14700,15909,4,739,41,241,3,34,Other,night_shift,76,ne,0
14700,15040,4,740,12,68,2,27,Working,night_shift,52,new york,0
14700,17643,4,741,97,583,5,66,Retired,day_shift,35,nj,0
14700,16630,4,742,66,396,4,34,Other,night_shift,95,alaska,0
14700,16883,4,743,74,441,4,54,Other,night_shift,87,ks,0
14700,16905,4,744,75,451,4,24,Working,NA,18,new jersey,0
14700,16642,4,745,67,400,4,22,Working,night_shift,94,nd,0
14700,18203,4,746,117,700,5,48,Working,night_shift,87,wv,0
14700,17423,4,747,90,544,5,36,Working,night_shift,100,oregon,0
NA,15746,4,748,36,212,3,45,Working,night_shift,85,wv,0
14700,15392,4,749,24,149,2,28,Other,night_shift,100,montana,0
14700,16012,4,750,46,277,3,34,Other,night_shift,100,north dakota,0
14700,15100,4,751,15,92,2,30,Working,night_shift,92,arkansas,0
14700,14784,4,752,2,10,1,47,Working,night_shift,94,oregon,0
14700,16784,4,753,67,402,4,49,Retired,day_shift,94,georgia,0
14700,17526,4,754,95,565,5,53,Working,night_shift,88,colorado,0
14700,18273,4,755,118,709,5,49,Working,night_shift,76,alabama,0
